,user_id,item_predict
777,26737329,103076103 203768388 214887627 86988226 274588052 275225041 172474870 138749405 26485771 26081106 258379041 140174663
778,17796535,148890145 130287356 74924052 214887627 275225080 130300212 203063619 134735314 102905137 274568575 39088060 107668471
779,13173699,275225031 32932416 14351068 6927817 75401284 26485771 107420141 28544814 134022914 172911785 55056022 90484442
780,13826882,107411611 176599682 172283830 46698977 179062565 160882845 275225024 109840857 275225084 172325522 54158651 165176788
781,19539029,120427174 66609455 76205485 20680707 50231490 164551063 93010173 204314768 160831508 111709266 7697471 74404407
782,896991,275225024 275225032 172446338 184920345 160883217 134025169 48914057 121109923 90067095 38080465 172325522 179523208
783,11662277,50231490 74924052 164082385 111682582 102905137 77239444 89479359 90483814 55056022 136157116 72287083 74823296
784,21641863,89479359 263369737 217176888 136795488 197688264 52417141 7958780 7175047 16153585 274709343 22761166 117081799
785,26288362,102800015 55056022 274834643 69981984 275225031 68027471 121010037 73570874 229981584 164546449 16154121 26081106
786,1801332,184051552 121109923 121099621 140107331 74404407 52290353 115269586 172474580 13859576 111682582 134735314 197536148
787,5654427,108761942 275225041 134025507 274587776 170808779 108568459 274159435 165176786 217176858 107420141 172911785 179523295
788,27151271,178779717 275175461 22761166 74924052 58425578 275225061 134025507 136383612 164545695 117081799 204283018 184920345
789,15339954,74238547 52254550 249536060 16154121 275225043 108568459 275225050 205712436 212469874 274461606 205480502 22835216
790,20725541,7360209 16153585 275225059 121645707 164545513 35168128 69981984 134022914 108760316 135269070 8448484 46632410
791,615923,172910320 135269070 117081799 275225031 275225076 4426117 22835218 14627651 18012630 178779717 275053951 107668471
792,19194368,275225043 89479359 217176888 229981584 179206519 160902809 205480502 275225050 172283830 110700063 203109958 164546449
793,18319469,22774390 275225031 172474870 205486844 69990262 130362471 8448586 75424785 275225027 164550791 164223955 197688264
794,18906860,49268992 213887696 107709913 58221635 115528995 16154389 111682582 14627651 178779717 196471149 157016976 164550568
795,1771841,107359496 90483814 275175461 274969525 22774705 69984571 203063619 172910320 172445145 18012630 179523208 275225055
796,11426726,35168128 85256178 75424785 164547509 90067095 172910320 167937610 115529411 8448586 275225061 39331143 275225079
797,10424748,164548324 275175461 167937715 20680707 7360209 165176786 83158705 179523208 138750873 184826959 263369737 7958780
798,11166611,205459325 212321323 275225043 130301550 134735314 214887627 157016976 125410120 160902809 86868118 249536060 229981584
799,27042461,90484442 164313903 26081106 134025373 76438775 55424951 274585245 165176786 205459325 22529504 164550791 110709509
800,15222975,125410120 51488651 171922750 8448374 115528995 16154389 172446338 13859576 174220642 275225081 172911785 72287083
801,22065562,113115714 130301550 275225041 108761942 134025373 140174663 7958836 247445332 275225063 275225031 115269475 46064152
802,22712815,46064152 275225041 42424755 179062565 172445606 197536148 134022914 77075739 121645707 46640788 113115714 184051552
803,6679362,275225037 76205485 249536060 77239444 178779717 179757537 195192891 107978427 203115271 111972654 10785741 159000911
804,16739485,203109958 248985977 275225064 23851539 275225061 74823296 171020215 35166676 275225033 84963179 76375944 39088060
